location,date,new_deaths
Denmark,2021-03-20,2.0
Denmark,2021-03-21,1.0
Denmark,2021-03-22,2.0
Denmark,2021-03-23,1.0
Denmark,2021-03-24,1.0
Denmark,2021-03-25,5.0
Denmark,2021-03-26,2.0
Denmark,2021-03-27,2.0
Denmark,2021-03-28,1.0
Denmark,2021-03-29,1.0
Denmark,2021-03-30,2.0
Denmark,2021-03-31,2.0
Denmark,2021-04-01,4.0
Denmark,2021-04-02,1.0
Denmark,2021-04-03,4.0
Denmark,2021-04-04,1.0
Denmark,2021-04-05,1.0
Denmark,2021-04-06,2.0
Denmark,2021-04-07,3.0
Denmark,2021-04-08,1.0
Denmark,2021-04-09,0.0
Denmark,2021-04-10,3.0
Denmark,2021-04-11,2.0
Denmark,2021-04-12,2.0
Denmark,2021-04-13,3.0
Denmark,2021-04-14,1.0
Denmark,2021-04-15,2.0
Denmark,2021-04-16,3.0
Denmark,2021-04-17,0.0
Denmark,2021-04-18,3.0
Denmark,2021-04-19,4.0
Denmark,2021-04-20,4.0
Denmark,2021-04-21,2.0
Denmark,2021-04-22,2.0
Denmark,2021-04-23,5.0
Denmark,2021-04-24,2.0
Denmark,2021-04-25,1.0
Denmark,2021-04-26,2.0
Denmark,2021-04-27,2.0
Denmark,2021-04-28,2.0
Denmark,2021-04-29,2.0
Denmark,2021-04-30,0.0
Denmark,2021-05-01,6.0
Denmark,2021-05-02,1.0
Denmark,2021-05-03,0.0
Denmark,2021-05-04,1.0
Denmark,2021-05-05,0.0
Denmark,2021-05-06,2.0
Denmark,2021-05-07,2.0
Denmark,2021-05-08,2.0
Denmark,2021-05-09,0.0
Denmark,2021-05-10,0.0
Denmark,2021-05-11,2.0
Denmark,2021-05-12,0.0
Denmark,2021-05-13,0.0
Denmark,2021-05-14,0.0
Denmark,2021-05-15,3.0
Denmark,2021-05-16,0.0
Denmark,2021-05-17,1.0
Denmark,2021-05-18,0.0
Denmark,2021-05-19,2.0
Denmark,2021-05-20,1.0
Denmark,2021-05-21,0.0
Denmark,2021-05-22,1.0
Denmark,2021-05-23,1.0
Denmark,2021-05-24,1.0
Denmark,2021-05-25,1.0
Denmark,2021-05-26,1.0
Denmark,2021-05-27,0.0
Denmark,2021-05-28,1.0
Denmark,2021-05-29,4.0
Denmark,2021-05-30,0.0
Denmark,2021-05-31,0.0
Denmark,2021-06-01,0.0
Denmark,2021-06-02,0.0
Denmark,2021-06-03,1.0
Denmark,2021-06-04,0.0
Denmark,2021-06-05,1.0
Denmark,2021-06-06,0.0
Denmark,2021-06-07,2.0
Denmark,2021-06-08,0.0
Denmark,2021-06-09,0.0
Denmark,2021-06-10,2.0
Denmark,2021-06-11,1.0
Denmark,2021-06-12,2.0
Denmark,2021-06-13,0.0
Denmark,2021-06-14,1.0
Denmark,2021-06-15,1.0
Denmark,2021-06-16,0.0
Denmark,2021-06-17,1.0
Denmark,2021-06-18,0.0
Denmark,2021-06-19,2.0
Denmark,2021-06-20,0.0
Denmark,2021-06-21,1.0
Denmark,2021-06-22,0.0
Denmark,2021-06-23,0.0
Denmark,2021-06-24,0.0
Denmark,2021-06-25,0.0
Denmark,2021-06-26,0.0
Denmark,2021-06-27,1.0
Denmark,2021-06-28,1.0
Denmark,2021-06-29,1.0
Denmark,2021-06-30,0.0
Denmark,2021-07-01,1.0
Denmark,2021-07-02,1.0
Denmark,2021-07-03,1.0
Denmark,2021-07-04,0.0
Denmark,2021-07-05,0.0
Denmark,2021-07-06,1.0
Denmark,2021-07-07,0.0
Denmark,2021-07-08,0.0
Denmark,2021-07-09,0.0
Denmark,2021-07-10,1.0
Estonia,2020-07-20,0.0
Estonia,2020-07-21,0.0
Estonia,2020-07-22,0.0
Estonia,2020-07-23,0.0
Estonia,2020-07-24,0.0
Estonia,2020-07-25,0.0
Estonia,2020-07-26,0.0
Estonia,2020-07-27,0.0
Estonia,2020-07-28,0.0
Estonia,2020-07-29,0.0
Estonia,2020-07-30,0.0
Estonia,2020-07-31,0.0
Estonia,2020-08-01,0.0
Estonia,2020-08-03,0.0
Estonia,2020-08-04,0.0
Estonia,2020-08-05,0.0
Estonia,2020-08-06,0.0
Estonia,2020-08-07,0.0
Estonia,2020-08-08,0.0
Estonia,2020-08-09,0.0
Estonia,2020-08-10,0.0
Estonia,2020-08-11,0.0
Estonia,2020-08-12,0.0
Estonia,2020-08-13,0.0
Estonia,2020-08-14,0.0
Estonia,2020-08-15,0.0
Estonia,2020-08-16,0.0
Estonia,2020-08-17,0.0
Estonia,2020-08-18,0.0
Estonia,2020-08-19,0.0
Estonia,2020-08-20,0.0
Estonia,2020-08-21,0.0
Estonia,2020-08-22,0.0
Estonia,2020-08-23,0.0
Estonia,2020-08-24,1.0
Estonia,2020-08-25,0.0
Estonia,2020-08-26,0.0
Estonia,2020-08-27,0.0
Estonia,2020-08-28,0.0
Estonia,2020-08-29,0.0
Estonia,2020-08-30,0.0
Estonia,2020-08-31,0.0
Estonia,2020-09-01,0.0
Estonia,2020-09-02,0.0
Estonia,2020-09-03,0.0
Estonia,2020-09-04,0.0
Estonia,2020-09-05,0.0
Estonia,2020-09-06,0.0
Estonia,2020-09-07,0.0
Estonia,2020-09-08,0.0
Estonia,2020-09-09,0.0
Estonia,2020-09-10,0.0
Estonia,2020-09-11,0.0
Estonia,2020-09-12,0.0
Estonia,2020-09-13,0.0
Estonia,2020-09-14,0.0
Estonia,2020-09-15,0.0
Estonia,2020-09-16,0.0
Estonia,2020-09-17,0.0
Estonia,2020-09-18,0.0
Estonia,2020-09-19,0.0
Estonia,2020-09-20,0.0
Estonia,2020-09-21,0.0
Estonia,2020-09-22,0.0
Estonia,2020-09-23,0.0
Estonia,2020-09-24,0.0
Estonia,2020-09-25,0.0
Estonia,2020-09-26,0.0
Estonia,2020-09-27,0.0
Estonia,2020-09-28,0.0
Estonia,2020-09-29,0.0
Estonia,2020-09-30,0.0
Estonia,2020-10-01,1.0
Estonia,2020-10-02,1.0
Estonia,2020-10-03,1.0
Estonia,2020-10-04,0.0
Estonia,2020-10-05,0.0
Estonia,2020-10-06,0.0
Estonia,2020-10-07,0.0
Estonia,2020-10-08,0.0
Estonia,2020-10-09,1.0
Estonia,2020-10-10,0.0
Estonia,2020-10-11,0.0
Estonia,2020-10-12,0.0
Estonia,2020-10-13,0.0
Estonia,2020-10-14,0.0
Estonia,2020-10-15,0.0
Estonia,2020-10-16,0.0
Estonia,2020-10-17,0.0
Estonia,2020-10-18,0.0
Estonia,2020-10-19,0.0
Estonia,2020-10-20,3.0
Estonia,2020-10-21,0.0
Estonia,2020-10-22,0.0
Estonia,2020-10-23,2.0
Estonia,2020-10-24,0.0
Estonia,2020-10-25,0.0
Estonia,2020-10-26,0.0
Estonia,2020-10-27,0.0
Estonia,2020-10-28,0.0
Estonia,2020-10-29,0.0
Estonia,2020-10-30,0.0
Estonia,2020-10-31,0.0
Estonia,2020-11-01,0.0
Estonia,2020-11-02,0.0
Estonia,2020-11-03,0.0
Estonia,2020-11-04,0.0
Estonia,2020-11-05,0.0
Estonia,2020-11-06,0.0
Estonia,2020-11-07,0.0
Estonia,2020-11-08,2.0
Estonia,2020-11-09,1.0
Estonia,2020-11-10,0.0
Estonia,2020-11-11,0.0
Estonia,2020-11-12,0.0
Estonia,2020-11-13,4.0
Estonia,2020-11-14,0.0
Estonia,2020-11-15,1.0
Estonia,2020-11-16,0.0
Estonia,2020-11-17,3.0
Estonia,2020-11-18,1.0
Estonia,2020-11-19,1.0
Estonia,2020-11-20,1.0
Estonia,2020-11-21,0.0
Estonia,2020-11-22,1.0
Estonia,2020-11-23,4.0
Estonia,2020-11-24,2.0
Estonia,2020-11-25,3.0
Estonia,2020-11-26,2.0
Estonia,2020-11-27,5.0
Estonia,2020-11-28,5.0
Estonia,2020-11-29,3.0
Estonia,2020-11-30,6.0
Estonia,2020-12-01,3.0
Estonia,2020-12-02,1.0
Estonia,2020-12-03,1.0
Estonia,2020-12-04,2.0
Estonia,2020-12-05,1.0
Estonia,2020-12-06,5.0
Estonia,2020-12-07,3.0
Estonia,2020-12-08,3.0
Estonia,2020-12-09,2.0
Estonia,2020-12-10,2.0
Estonia,2020-12-11,1.0
Estonia,2020-12-12,6.0
Estonia,2020-12-13,1.0
Estonia,2020-12-14,5.0
Estonia,2020-12-15,3.0
Estonia,2020-12-16,3.0
Estonia,2020-12-17,4.0
Estonia,2020-12-18,4.0
Estonia,2020-12-19,2.0
Estonia,2020-12-20,4.0
Estonia,2020-12-21,7.0
Estonia,2020-12-22,6.0
Estonia,2020-12-23,5.0
Estonia,2020-12-24,3.0
Estonia,2020-12-25,7.0
Estonia,2020-12-26,2.0
Estonia,2020-12-27,0.0
Estonia,2020-12-28,9.0
Estonia,2020-12-29,8.0
Estonia,2020-12-30,5.0
Estonia,2020-12-31,3.0
Estonia,2021-01-01,5.0
Estonia,2021-01-02,7.0
Estonia,2021-01-03,3.0
Estonia,2021-01-04,7.0
Estonia,2021-01-05,7.0
Estonia,2021-01-06,3.0
Estonia,2021-01-07,4.0
Estonia,2021-01-08,5.0
Estonia,2021-01-09,8.0
Estonia,2021-01-10,5.0
Estonia,2021-01-11,4.0
Estonia,2021-01-12,5.0
Estonia,2021-01-13,9.0
Estonia,2021-01-14,10.0
Estonia,2021-01-15,5.0
Estonia,2021-01-16,4.0
Estonia,2021-01-17,5.0
Estonia,2021-01-18,8.0
Estonia,2021-01-19,11.0
Estonia,2021-01-20,5.0
Estonia,2021-01-21,5.0
Estonia,2021-01-22,4.0
Estonia,2021-01-23,10.0
Estonia,2021-01-24,8.0
Estonia,2021-01-25,7.0
Estonia,2021-01-26,9.0
Estonia,2021-01-27,6.0
Estonia,2021-01-28,8.0
Estonia,2021-01-29,3.0
Estonia,2021-01-30,2.0
Estonia,2021-01-31,8.0
Estonia,2021-02-01,3.0
Estonia,2021-02-02,2.0
Estonia,2021-02-03,9.0
Estonia,2021-02-04,10.0
Estonia,2021-02-05,4.0
Estonia,2021-02-06,9.0
Estonia,2021-02-07,5.0
Estonia,2021-02-08,5.0
Estonia,2021-02-09,8.0
Estonia,2021-02-10,3.0
Estonia,2021-02-11,3.0
Estonia,2021-02-12,6.0
Estonia,2021-02-13,5.0
Estonia,2021-02-14,4.0
Estonia,2021-02-15,6.0
Estonia,2021-02-16,7.0
Estonia,2021-02-17,2.0
Estonia,2021-02-18,4.0
Estonia,2021-02-19,4.0
Estonia,2021-02-20,10.0
Estonia,2021-02-21,7.0
Estonia,2021-02-22,5.0
Estonia,2021-02-23,13.0
Estonia,2021-02-24,4.0
Estonia,2021-02-25,10.0
Estonia,2021-02-26,8.0
Estonia,2021-02-27,9.0
Estonia,2021-02-28,5.0
Estonia,2021-03-01,9.0
Estonia,2021-03-02,7.0
Estonia,2021-03-03,10.0
Estonia,2021-03-04,8.0
Estonia,2021-03-05,14.0
Estonia,2021-03-06,7.0
Estonia,2021-03-07,9.0
Estonia,2021-03-08,14.0
Estonia,2021-03-09,2.0
Estonia,2021-03-10,8.0
Estonia,2021-03-11,9.0
Estonia,2021-03-12,9.0
Estonia,2021-03-13,15.0
Estonia,2021-03-14,9.0
Estonia,2021-03-15,9.0
Estonia,2021-03-16,11.0
Estonia,2021-03-17,6.0
Estonia,2021-03-18,13.0
Estonia,2021-03-19,11.0
Estonia,2021-03-20,11.0
Estonia,2021-03-21,7.0
Estonia,2021-03-22,10.0
Estonia,2021-03-23,12.0
Estonia,2021-03-24,14.0
Estonia,2021-03-25,13.0
Estonia,2021-03-26,11.0
Estonia,2021-03-27,13.0
Estonia,2021-03-28,8.0
Estonia,2021-03-29,11.0
Estonia,2021-03-30,17.0
Estonia,2021-03-31,6.0
Estonia,2021-04-01,6.0
Estonia,2021-04-02,14.0
Estonia,2021-04-03,9.0
Estonia,2021-04-04,10.0
Estonia,2021-04-05,9.0
Estonia,2021-04-06,14.0
Estonia,2021-04-07,12.0
Estonia,2021-04-08,14.0
Estonia,2021-04-09,16.0
Estonia,2021-04-10,14.0
Estonia,2021-04-11,8.0
Estonia,2021-04-12,9.0
Estonia,2021-04-13,12.0
Estonia,2021-04-14,8.0
Estonia,2021-04-15,7.0
Estonia,2021-04-16,6.0
Estonia,2021-04-17,12.0
Estonia,2021-04-18,10.0
Estonia,2021-04-19,8.0
Estonia,2021-04-20,4.0
Estonia,2021-04-21,5.0
Estonia,2021-04-22,11.0
Estonia,2021-04-23,6.0
Estonia,2021-04-24,11.0
Estonia,2021-04-25,6.0
Estonia,2021-04-26,2.0
Estonia,2021-04-27,3.0
Estonia,2021-04-28,0.0
Estonia,2021-04-29,10.0
Estonia,2021-04-30,3.0
Estonia,2021-05-01,5.0
Estonia,2021-05-02,2.0
Estonia,2021-05-03,4.0
Estonia,2021-05-04,5.0
Estonia,2021-05-05,6.0
Estonia,2021-05-06,4.0
Estonia,2021-05-07,6.0
Estonia,2021-05-08,2.0
Estonia,2021-05-09,6.0
Estonia,2021-05-10,3.0
Estonia,2021-05-11,2.0
Estonia,2021-05-12,4.0
Estonia,2021-05-13,2.0
Estonia,2021-05-14,5.0
Estonia,2021-05-15,3.0
Estonia,2021-05-16,2.0
Estonia,2021-05-17,1.0
Estonia,2021-05-18,6.0
Estonia,2021-05-19,3.0
Estonia,2021-05-20,3.0
Estonia,2021-05-21,4.0
Estonia,2021-05-22,1.0
Estonia,2021-05-23,0.0
Estonia,2021-05-24,1.0
Estonia,2021-05-25,0.0
Estonia,2021-05-26,1.0
Estonia,2021-05-27,2.0
Estonia,2021-05-28,3.0
Estonia,2021-05-29,3.0
Estonia,2021-05-30,1.0
Estonia,2021-05-31,1.0
Estonia,2021-06-01,6.0
Estonia,2021-06-02,1.0
Estonia,2021-06-03,1.0
Estonia,2021-06-04,0.0
Estonia,2021-06-05,2.0
Estonia,2021-06-06,1.0
Estonia,2021-06-07,1.0
Estonia,2021-06-08,0.0
Estonia,2021-06-09,1.0
Estonia,2021-06-10,1.0
Estonia,2021-06-11,0.0
Estonia,2021-06-12,0.0
Estonia,2021-06-13,0.0
Estonia,2021-06-14,0.0
Estonia,2021-06-15,0.0
Estonia,2021-06-16,0.0
Estonia,2021-06-17,1.0
Estonia,2021-06-18,0.0
Estonia,2021-06-19,0.0
Estonia,2021-06-20,1.0
Estonia,2021-06-21,0.0
Estonia,2021-06-22,1.0
Estonia,2021-06-23,0.0
Estonia,2021-06-24,0.0
Estonia,2021-06-25,0.0
Estonia,2021-06-26,0.0
Estonia,2021-06-27,0.0
Estonia,2021-06-28,0.0
Estonia,2021-06-29,0.0
Estonia,2021-06-30,0.0
Estonia,2021-07-01,0.0
Estonia,2021-07-02,0.0
Estonia,2021-07-03,0.0
Estonia,2021-07-04,0.0
Estonia,2021-07-05,1.0
Estonia,2021-07-06,0.0
Estonia,2021-07-07,0.0
Estonia,2021-07-08,0.0
Estonia,2021-07-09,0.0
Estonia,2021-07-10,0.0
Finland,2020-07-20,0.0
Finland,2020-07-21,1.0
Finland,2020-07-22,0.0
Finland,2020-07-23,0.0
Finland,2020-07-24,0.0
Finland,2020-07-25,0.0
Finland,2020-07-26,0.0
Finland,2020-07-27,0.0
Finland,2020-07-28,0.0
Finland,2020-07-29,1.0
Finland,2020-07-30,1.0
Finland,2020-07-31,0.0
Finland,2020-08-01,0.0
Finland,2020-08-02,0.0
Finland,2020-08-03,0.0
Finland,2020-08-04,1.0
Finland,2020-08-05,0.0
Finland,2020-08-06,0.0
Finland,2020-08-07,0.0
Finland,2020-08-08,0.0
Finland,2020-08-09,0.0
Finland,2020-08-10,0.0
Finland,2020-08-11,0.0
Finland,2020-08-12,0.0
Finland,2020-08-13,0.0
Finland,2020-08-14,0.0
Finland,2020-08-15,0.0
Finland,2020-08-16,0.0
Finland,2020-08-17,1.0
Finland,2020-08-18,0.0
Finland,2020-08-19,0.0
Finland,2020-08-20,0.0
Finland,2020-08-21,0.0
Finland,2020-08-22,0.0
Finland,2020-08-23,0.0
Finland,2020-08-24,0.0
Finland,2020-08-25,0.0
Finland,2020-08-26,0.0
Finland,2020-08-27,0.0
Finland,2020-08-28,0.0
Finland,2020-08-29,0.0
Finland,2020-08-30,0.0
Finland,2020-08-31,0.0
Finland,2020-09-01,1.0
Finland,2020-09-02,1.0
Finland,2020-09-03,0.0
Finland,2020-09-04,0.0
Finland,2020-09-05,1.0
Finland,2020-09-06,0.0
Finland,2020-09-07,1.0
Finland,2020-09-08,0.0
Finland,2020-09-09,0.0
Finland,2020-09-10,3.0
Finland,2020-09-11,0.0
Finland,2020-09-12,2.0
Finland,2020-09-13,0.0
Finland,2020-09-14,0.0
Finland,2020-09-15,1.0
Finland,2020-09-16,0.0
Finland,2020-09-17,1.0
Finland,2020-09-18,0.0
Finland,2020-09-19,0.0
Finland,2020-09-20,0.0
Finland,2020-09-21,0.0
Finland,2020-09-22,0.0
Finland,2020-09-23,1.0
Finland,2020-09-24,2.0
Finland,2020-09-25,0.0
Finland,2020-09-26,1.0
Finland,2020-09-27,0.0
Finland,2020-09-28,0.0
Finland,2020-09-29,0.0
Finland,2020-09-30,0.0
Finland,2020-10-01,0.0
Finland,2020-10-02,2.0
Finland,2020-10-03,0.0
Finland,2020-10-04,0.0
Finland,2020-10-05,0.0
Finland,2020-10-06,2.0
Finland,2020-10-07,1.0
Finland,2020-10-08,2.0
Finland,2020-10-09,0.0
Finland,2020-10-10,0.0
Finland,2020-10-11,1.0
Finland,2020-10-12,2.0
Finland,2020-10-13,0.0
Finland,2020-10-14,0.0
Finland,2020-10-15,2.0
Finland,2020-10-16,0.0
Finland,2020-10-17,1.0
Finland,2020-10-18,0.0
Finland,2020-10-19,0.0
Finland,2020-10-20,3.0
Finland,2020-10-21,0.0
Finland,2020-10-22,0.0
Finland,2020-10-23,1.0
Finland,2020-10-24,1.0
Finland,2020-10-25,0.0
Finland,2020-10-26,1.0
Finland,2020-10-27,0.0
Finland,2020-10-28,1.0
Finland,2020-10-29,0.0
Finland,2020-10-30,0.0
Finland,2020-10-31,1.0
Finland,2020-11-01,0.0
Finland,2020-11-02,0.0
Finland,2020-11-03,0.0
Finland,2020-11-04,0.0
Finland,2020-11-05,0.0
Finland,2020-11-06,0.0
Finland,2020-11-07,2.0
Finland,2020-11-08,2.0
Finland,2020-11-09,7.0
Finland,2020-11-10,3.0
Finland,2020-11-11,0.0
Finland,2020-11-12,1.0
Finland,2020-11-13,4.0
Finland,2020-11-14,7.0
Finland,2020-11-15,2.0
Finland,2020-11-16,2.0
Finland,2020-11-17,1.0
Finland,2020-11-18,1.0
Finland,2020-11-19,3.0
Finland,2020-11-20,3.0
Finland,2020-11-21,6.0
Finland,2020-11-22,10.0
Finland,2020-11-23,4.0
Finland,2020-11-24,5.0
Finland,2020-11-25,6.0
Finland,2020-11-26,8.0
Finland,2020-11-27,2.0
Finland,2020-11-28,6.0
Finland,2020-11-29,2.0
Finland,2020-11-30,5.0
Finland,2020-12-01,10.0
Finland,2020-12-02,2.0
Finland,2020-12-03,7.0
Finland,2020-12-04,7.0
Finland,2020-12-05,3.0
Finland,2020-12-06,6.0
Finland,2020-12-07,10.0
Finland,2020-12-08,10.0
Finland,2020-12-09,3.0
Finland,2020-12-10,5.0
Finland,2020-12-11,4.0
Finland,2020-12-12,8.0
Finland,2020-12-13,3.0
Finland,2020-12-14,5.0
Finland,2020-12-15,11.0
Finland,2020-12-16,7.0
Finland,2020-12-17,4.0
Finland,2020-12-18,1.0
Finland,2020-12-19,5.0
Finland,2020-12-20,3.0
Finland,2020-12-21,4.0
Finland,2020-12-22,4.0
Finland,2020-12-23,5.0
Finland,2020-12-24,3.0
Finland,2020-12-25,3.0
Finland,2020-12-26,2.0
Finland,2020-12-27,0.0
Finland,2020-12-28,4.0
Finland,2020-12-29,5.0
Finland,2020-12-30,2.0
Finland,2020-12-31,4.0
Finland,2021-01-01,6.0
Finland,2021-01-02,3.0
Finland,2021-01-03,4.0
Finland,2021-01-04,3.0
Finland,2021-01-05,7.0
Finland,2021-01-06,4.0
Finland,2021-01-07,3.0
Finland,2021-01-08,3.0
Finland,2021-01-09,4.0
Finland,2021-01-10,2.0
Finland,2021-01-11,3.0
Finland,2021-01-12,8.0
Finland,2021-01-13,9.0
Finland,2021-01-14,5.0
Finland,2021-01-15,5.0
Finland,2021-01-16,1.0
Finland,2021-01-17,1.0
Finland,2021-01-18,0.0
Finland,2021-01-19,1.0
Finland,2021-01-20,4.0
Finland,2021-01-21,12.0
Finland,2021-01-22,4.0
Finland,2021-01-23,2.0
Finland,2021-01-24,2.0
Finland,2021-01-25,2.0
Finland,2021-01-26,5.0
Finland,2021-01-27,3.0
Finland,2021-01-28,0.0
Finland,2021-01-29,1.0
Finland,2021-01-30,3.0
Finland,2021-01-31,1.0
Finland,2021-02-01,0.0
Finland,2021-02-02,6.0
Finland,2021-02-03,2.0
Finland,2021-02-04,3.0
Finland,2021-02-05,1.0
Finland,2021-02-06,2.0
Finland,2021-02-07,0.0
Finland,2021-02-08,2.0
Finland,2021-02-09,5.0
Finland,2021-02-10,0.0
Finland,2021-02-11,5.0
Finland,2021-02-12,2.0
Finland,2021-02-13,2.0
Finland,2021-02-14,4.0
Finland,2021-02-15,4.0
Finland,2021-02-16,1.0
Finland,2021-02-17,5.0
Finland,2021-02-18,2.0
Finland,2021-02-19,2.0
Finland,2021-02-20,3.0
Finland,2021-02-21,2.0
Finland,2021-02-22,1.0
Finland,2021-02-23,5.0
Finland,2021-02-24,9.0
Finland,2021-02-25,2.0
Finland,2021-02-26,7.0
Finland,2021-02-27,3.0
Finland,2021-02-28,1.0
Finland,2021-03-01,1.0
Finland,2021-03-02,7.0
Finland,2021-03-03,2.0
Finland,2021-03-04,1.0
Finland,2021-03-05,2.0
Finland,2021-03-06,3.0
Finland,2021-03-07,1.0
Finland,2021-03-08,2.0
Finland,2021-03-09,9.0
Finland,2021-03-10,4.0
Finland,2021-03-11,4.0
Finland,2021-03-12,4.0
Finland,2021-03-13,4.0
Finland,2021-03-14,4.0
Finland,2021-03-15,0.0
Finland,2021-03-16,1.0
Finland,2021-03-17,1.0
Finland,2021-03-18,3.0
Finland,2021-03-19,4.0
Finland,2021-03-20,7.0
Finland,2021-03-21,4.0
Finland,2021-03-22,0.0
Finland,2021-03-23,6.0
Finland,2021-03-24,5.0
Finland,2021-03-25,4.0
Finland,2021-03-26,2.0
Finland,2021-03-27,3.0
Finland,2021-03-28,4.0
Finland,2021-03-29,1.0
Finland,2021-03-30,3.0
Finland,2021-03-31,2.0
Finland,2021-04-01,1.0
Finland,2021-04-02,2.0
Finland,2021-04-03,2.0
Finland,2021-04-04,3.0
Finland,2021-04-05,1.0
Finland,2021-04-06,0.0
Finland,2021-04-07,1.0
Finland,2021-04-08,4.0
Finland,2021-04-09,1.0
Finland,2021-04-10,2.0
Finland,2021-04-11,2.0
Finland,2021-04-12,0.0
Finland,2021-04-13,1.0
Finland,2021-04-14,4.0
Finland,2021-04-15,1.0
Finland,2021-04-16,2.0
Finland,2021-04-17,5.0
Finland,2021-04-18,2.0
Finland,2021-04-19,0.0
Finland,2021-04-20,3.0
Finland,2021-04-21,1.0
Finland,2021-04-22,2.0
Finland,2021-04-23,0.0
Finland,2021-04-24,1.0
Finland,2021-04-25,1.0
Finland,2021-04-26,0.0
Finland,2021-04-27,3.0
Finland,2021-04-28,2.0
Finland,2021-04-29,2.0
Finland,2021-04-30,1.0
Finland,2021-05-01,2.0
Finland,2021-05-02,0.0
Finland,2021-05-03,2.0
Finland,2021-05-04,0.0
Finland,2021-05-05,0.0
Finland,2021-05-06,1.0
Finland,2021-05-07,2.0
Finland,2021-05-08,1.0
Finland,2021-05-09,0.0
Finland,2021-05-10,0.0
Finland,2021-05-11,1.0
Finland,2021-05-12,1.0
Finland,2021-05-13,2.0
Finland,2021-05-14,2.0
Finland,2021-05-15,5.0
Finland,2021-05-16,6.0
Finland,2021-05-17,2.0
Finland,2021-05-18,0.0
Finland,2021-05-19,3.0
Finland,2021-05-20,6.0
Finland,2021-05-21,0.0
Finland,2021-05-22,0.0
Finland,2021-05-23,2.0
Finland,2021-05-24,2.0
Finland,2021-05-25,0.0
Finland,2021-05-26,0.0
Finland,2021-05-27,1.0
Finland,2021-05-28,0.0
Finland,2021-05-29,0.0
Finland,2021-05-30,0.0
Finland,2021-05-31,2.0
Finland,2021-06-01,0.0
Finland,2021-06-02,1.0
Finland,2021-06-03,0.0
Finland,2021-06-04,0.0
Finland,2021-06-05,1.0
Finland,2021-06-06,0.0
Finland,2021-06-07,0.0
Finland,2021-06-08,1.0
Finland,2021-06-09,1.0
Finland,2021-06-10,0.0
Finland,2021-06-11,1.0
Finland,2021-06-12,0.0
Finland,2021-06-13,0.0
Finland,2021-06-14,0.0
Finland,2021-06-15,0.0
Finland,2021-06-16,2.0
Finland,2021-06-17,0.0
Finland,2021-06-18,0.0
Finland,2021-06-19,0.0
Finland,2021-06-20,0.0
Finland,2021-06-21,0.0
Finland,2021-06-22,1.0
Finland,2021-06-23,0.0
Finland,2021-06-24,1.0
Finland,2021-06-25,0.0
Finland,2021-06-26,0.0
Finland,2021-06-27,0.0
Finland,2021-06-28,0.0
Finland,2021-06-29,0.0
Finland,2021-06-30,0.0
Finland,2021-07-01,0.0
Finland,2021-07-02,0.0
Finland,2021-07-03,0.0
Finland,2021-07-04,0.0
Finland,2021-07-05,0.0
Finland,2021-07-06,1.0
Finland,2021-07-07,1.0
Finland,2021-07-08,0.0
Finland,2021-07-09,0.0
Finland,2021-07-10,0.0
France,2020-07-20,24.0
France,2020-07-22,6.0
France,2020-07-23,11.0
France,2020-07-24,10.0
France,2020-07-25,0.0
France,2020-07-26,0.0
France,2020-07-27,18.0
France,2020-07-28,13.0
France,2020-07-29,14.0
France,2020-07-30,16.0
France,2020-07-31,11.0
France,2020-08-01,0.0
France,2020-08-02,0.0
France,2020-08-03,30.0
France,2020-08-04,2.0
France,2020-08-05,11.0
France,2020-08-06,4.0
France,2020-08-07,13.0
France,2020-08-08,1.0
France,2020-08-09,0.0
France,2020-08-10,15.0
France,2020-08-11,13.0
France,2020-08-12,19.0
France,2020-08-13,17.0
France,2020-08-14,19.0
France,2020-08-15,1.0
France,2020-08-16,2.0
France,2020-08-17,19.0
France,2020-08-18,22.0
France,2020-08-19,18.0
France,2020-08-20,11.0
France,2020-08-21,24.0
France,2020-08-22,9.0
France,2020-08-23,0.0
France,2020-08-24,16.0
France,2020-08-25,19.0
France,2020-08-26,0.0
France,2020-08-27,35.0
France,2020-08-28,18.0
France,2020-08-29,6.0
France,2020-08-30,3.0
France,2020-08-31,31.0
France,2020-09-01,27.0
France,2020-09-02,26.0
France,2020-09-03,17.0
France,2020-09-05,12.0
France,2020-09-06,4.0
France,2020-09-07,23.0
France,2020-09-08,38.0
France,2020-09-09,32.0
France,2020-09-10,19.0
France,2020-09-11,80.0
France,2020-09-12,18.0
France,2020-09-13,5.0
France,2020-09-14,34.0
France,2020-09-15,50.0
France,2020-09-16,48.0
France,2020-09-17,47.0
France,2020-09-18,154.0
France,2020-09-19,25.0
France,2020-09-20,11.0
France,2020-09-21,53.0
France,2020-09-22,79.0
France,2020-09-23,43.0
France,2020-09-24,48.0
France,2020-09-25,150.0
France,2020-09-26,39.0
France,2020-09-27,27.0
France,2020-09-28,84.0
France,2020-09-29,72.0
France,2020-09-30,80.0
France,2020-10-01,57.0
France,2020-10-02,135.0
France,2020-10-03,25.0
France,2020-10-04,32.0
France,2020-10-05,70.0
France,2020-10-06,87.0
France,2020-10-07,79.0
France,2020-10-08,73.0
France,2020-10-09,110.0
France,2020-10-10,35.0
France,2020-10-11,46.0
France,2020-10-12,96.0
France,2020-10-13,128.0
France,2020-10-14,104.0
France,2020-10-15,85.0
France,2020-10-16,178.0
France,2020-10-17,73.0
France,2020-10-18,85.0
