location,date,new_deaths_per_million
Austria,2020-07-20,0.0
Austria,2020-07-21,0.559
Austria,2020-07-22,0.336
Austria,2020-07-23,0.0
Austria,2020-07-24,0.112
Austria,2020-07-25,0.224
Austria,2020-07-26,0.0
Austria,2020-07-27,0.224
Austria,2020-07-28,0.0
Austria,2020-07-29,0.336
Austria,2020-07-30,0.0
Austria,2020-07-31,0.112
Austria,2020-08-01,0.447
Austria,2020-08-02,0.447
Austria,2020-08-03,0.336
Austria,2020-08-04,0.224
Austria,2020-08-05,0.224
Austria,2020-08-06,0.0
Austria,2020-08-07,0.112
Austria,2020-08-08,0.224
Austria,2020-08-09,0.447
Austria,2020-08-10,0.224
Austria,2020-08-11,0.112
Austria,2020-08-12,0.0
Austria,2020-08-13,0.224
Austria,2020-08-14,0.224
Austria,2020-08-15,0.336
Austria,2020-08-16,0.112
Austria,2020-08-17,0.112
Austria,2020-08-18,0.112
Austria,2020-08-19,0.112
Austria,2020-08-20,0.224
Austria,2020-08-21,0.224
Austria,2020-08-22,0.224
Austria,2020-08-23,0.336
Austria,2020-08-24,0.224
Austria,2020-08-25,0.224
Austria,2020-08-26,0.559
Austria,2020-08-27,0.0
Austria,2020-08-28,0.0
Austria,2020-08-29,0.0
Austria,2020-08-30,0.112
Austria,2020-08-31,0.0
Austria,2020-09-01,0.0
Austria,2020-09-02,0.336
Austria,2020-09-03,0.224
Austria,2020-09-04,0.224
Austria,2020-09-05,0.112
Austria,2020-09-06,0.559
Austria,2020-09-07,0.112
Austria,2020-09-08,0.224
Austria,2020-09-09,0.0
Austria,2020-09-10,0.112
Austria,2020-09-11,0.112
Austria,2020-09-12,0.447
Austria,2020-09-13,0.447
Austria,2020-09-14,0.447
Austria,2020-09-15,0.112
Austria,2020-09-16,0.112
Austria,2020-09-17,0.112
Austria,2020-09-18,0.559
Austria,2020-09-19,0.559
Austria,2020-09-20,0.447
Austria,2020-09-21,0.336
Austria,2020-09-22,0.559
Austria,2020-09-23,0.447
Austria,2020-09-24,0.336
Austria,2020-09-25,0.559
Austria,2020-09-26,0.671
Austria,2020-09-27,0.559
Austria,2020-09-28,0.559
Austria,2020-09-29,0.671
Austria,2020-09-30,0.224
Austria,2020-10-01,0.671
Austria,2020-10-02,0.336
Austria,2020-10-03,0.895
Austria,2020-10-04,0.671
Austria,2020-10-05,0.559
Austria,2020-10-06,1.119
Austria,2020-10-07,1.119
Austria,2020-10-08,1.23
Austria,2020-10-09,0.895
Austria,2020-10-10,1.23
Austria,2020-10-11,1.007
Austria,2020-10-12,0.895
Austria,2020-10-13,1.566
Austria,2020-10-14,1.119
Austria,2020-10-15,0.783
Austria,2020-10-16,0.895
Austria,2020-10-17,0.783
Austria,2020-10-18,1.119
Austria,2020-10-19,1.79
Austria,2020-10-20,1.007
Austria,2020-10-21,1.678
Austria,2020-10-22,1.454
Austria,2020-10-23,2.237
Austria,2020-10-24,2.125
Austria,2020-10-25,2.237
Austria,2020-10-26,1.79
Austria,2020-10-27,2.573
Austria,2020-10-28,2.908
Austria,2020-10-29,3.468
Austria,2020-10-30,3.915
Austria,2020-10-31,4.81
Austria,2020-11-01,4.586
Austria,2020-11-02,5.817
Austria,2020-11-03,3.691
Austria,2020-11-04,4.586
Austria,2020-11-05,6.264
Austria,2020-11-06,7.271
Austria,2020-11-07,6.824
Austria,2020-11-08,5.146
Austria,2020-11-09,8.39
Austria,2020-11-10,6.152
Austria,2020-11-11,8.949
Austria,2020-11-12,8.054
Austria,2020-11-13,10.179
Austria,2020-11-14,11.074
Austria,2020-11-15,11.074
Austria,2020-11-16,10.739
Austria,2020-11-17,9.508
Austria,2020-11-18,11.634
Austria,2020-11-19,11.745
Austria,2020-11-20,10.627
Austria,2020-11-21,13.088
Austria,2020-11-22,14.206
Austria,2020-11-23,13.2
Austria,2020-11-24,11.634
Austria,2020-11-25,13.647
Austria,2020-11-26,11.745
Austria,2020-11-27,13.759
Austria,2020-11-28,13.423
Austria,2020-11-29,14.542
Austria,2020-11-30,15.213
Austria,2020-12-01,13.535
Austria,2020-12-02,15.101
Austria,2020-12-03,16.108
Austria,2020-12-04,15.437
Austria,2020-12-05,16.22
Austria,2020-12-06,15.549
Austria,2020-12-07,13.759
Austria,2020-12-08,11.857
Austria,2020-12-09,14.766
Austria,2020-12-10,13.088
Austria,2020-12-11,14.878
Austria,2020-12-12,13.647
Austria,2020-12-13,15.549
Austria,2020-12-14,11.745
Austria,2020-12-15,11.634
Austria,2020-12-16,13.2
Austria,2020-12-17,10.851
Austria,2020-12-18,11.745
Austria,2020-12-19,12.081
Austria,2020-12-20,10.739
Austria,2020-12-21,10.739
Austria,2020-12-22,10.179
Austria,2020-12-23,9.956
Austria,2020-12-24,12.752
Austria,2020-12-25,11.074
Austria,2020-12-26,9.62
Austria,2020-12-27,7.83
Austria,2020-12-28,10.515
Austria,2020-12-29,7.159
Austria,2020-12-30,9.956
Austria,2020-12-31,9.285
Austria,2021-01-01,8.725
Austria,2021-01-02,8.166
Austria,2021-01-03,7.718
Austria,2021-01-04,7.718
Austria,2021-01-05,6.376
Austria,2021-01-06,8.39
Austria,2021-01-07,6.824
Austria,2021-01-08,7.718
Austria,2021-01-09,8.054
Austria,2021-01-10,5.817
Austria,2021-01-11,5.369
Austria,2021-01-12,6.712
Austria,2021-01-13,7.718
Austria,2021-01-14,8.054
Austria,2021-01-15,7.159
Austria,2021-01-16,6.824
Austria,2021-01-17,7.047
Austria,2021-01-18,7.83
Austria,2021-01-19,5.817
Austria,2021-01-20,7.271
Austria,2021-01-21,6.376
Austria,2021-01-22,5.034
Austria,2021-01-23,7.159
Austria,2021-01-24,5.817
Austria,2021-01-25,7.942
Austria,2021-01-26,5.817
Austria,2021-01-27,5.817
Austria,2021-01-28,6.488
Austria,2021-01-29,5.705
Austria,2021-01-30,5.593
Austria,2021-01-31,6.264
Austria,2021-02-01,5.034
Austria,2021-02-02,6.488
Austria,2021-02-03,5.705
Austria,2021-02-04,6.6
Austria,2021-02-05,4.027
Austria,2021-02-06,4.251
Austria,2021-02-07,4.027
Austria,2021-02-08,4.363
Austria,2021-02-09,4.474
Austria,2021-02-10,4.139
Austria,2021-02-11,4.474
Austria,2021-02-12,4.81
Austria,2021-02-13,4.139
Austria,2021-02-14,3.803
Austria,2021-02-15,3.915
Austria,2021-02-16,3.468
Austria,2021-02-17,3.803
Austria,2021-02-18,3.132
Austria,2021-02-19,4.251
Austria,2021-02-20,3.356
Austria,2021-02-21,2.573
Austria,2021-02-22,3.803
Austria,2021-02-23,3.58
Austria,2021-02-24,4.027
Austria,2021-02-25,4.027
Austria,2021-02-26,4.027
Austria,2021-02-27,3.132
Austria,2021-02-28,2.797
Austria,2021-03-01,3.58
Austria,2021-03-02,3.58
Austria,2021-03-03,2.573
Austria,2021-03-04,3.356
Austria,2021-03-05,3.02
Austria,2021-03-06,2.685
Austria,2021-03-07,3.356
Austria,2021-03-08,3.803
Austria,2021-03-09,2.573
Austria,2021-03-10,2.685
Austria,2021-03-11,3.58
Austria,2021-03-12,3.356
Austria,2021-03-13,3.915
Austria,2021-03-14,3.58
Austria,2021-03-15,3.691
Austria,2021-03-16,3.356
Austria,2021-03-17,3.915
Austria,2021-03-18,3.691
Austria,2021-03-19,4.474
Austria,2021-03-20,3.356
Austria,2021-03-21,4.81
Austria,2021-03-22,3.356
Austria,2021-03-23,4.027
Austria,2021-03-24,4.363
Austria,2021-03-25,2.461
Austria,2021-03-26,3.132
Austria,2021-03-27,4.139
Austria,2021-03-28,3.132
Austria,2021-03-29,3.244
Austria,2021-03-30,3.803
Austria,2021-03-31,4.139
Austria,2021-04-01,3.691
Austria,2021-04-02,4.251
Austria,2021-04-03,4.027
Austria,2021-04-04,4.698
Austria,2021-04-05,4.251
Austria,2021-04-06,5.257
Austria,2021-04-07,3.58
Austria,2021-04-08,2.797
Austria,2021-04-09,5.593
Austria,2021-04-10,4.027
Austria,2021-04-11,4.027
Austria,2021-04-12,3.803
Austria,2021-04-13,4.363
Austria,2021-04-14,3.915
Austria,2021-04-15,3.691
Austria,2021-04-16,4.474
Austria,2021-04-17,3.691
Austria,2021-04-18,3.803
Austria,2021-04-19,4.363
Austria,2021-04-20,3.132
Austria,2021-04-21,3.356
Austria,2021-04-22,5.146
Austria,2021-04-23,2.797
Austria,2021-04-24,3.803
Austria,2021-04-25,2.014
Austria,2021-04-26,3.132
Austria,2021-04-27,2.125
Austria,2021-04-28,3.244
Austria,2021-04-29,2.685
Austria,2021-04-30,3.468
Austria,2021-05-01,3.02
Austria,2021-05-02,2.014
Austria,2021-05-03,3.468
Austria,2021-05-04,3.468
Austria,2021-05-05,2.685
Austria,2021-05-06,3.02
Austria,2021-05-07,2.237
Austria,2021-05-08,2.573
Austria,2021-05-09,2.573
Austria,2021-05-10,1.79
Austria,2021-05-11,2.797
Austria,2021-05-12,1.79
Austria,2021-05-13,1.454
Austria,2021-05-14,2.908
Austria,2021-05-15,1.23
Austria,2021-05-16,1.342
Austria,2021-05-17,1.678
Austria,2021-05-18,1.342
Austria,2021-05-19,1.342
Austria,2021-05-20,1.678
Austria,2021-05-21,0.336
Austria,2021-05-22,0.895
Austria,2021-05-23,1.566
Austria,2021-05-24,1.007
Austria,2021-05-25,1.342
Austria,2021-05-26,0.783
Austria,2021-05-27,1.119
Austria,2021-05-28,1.454
Austria,2021-05-29,1.23
Austria,2021-05-30,1.454
Austria,2021-05-31,1.007
Austria,2021-06-01,1.007
Austria,2021-06-02,0.783
Austria,2021-06-03,1.23
Austria,2021-06-04,1.119
Austria,2021-06-05,0.559
Austria,2021-06-06,0.559
Austria,2021-06-07,0.559
Austria,2021-06-08,0.671
Austria,2021-06-09,0.559
Austria,2021-06-10,0.447
Austria,2021-06-11,0.671
Austria,2021-06-12,0.447
Austria,2021-06-13,0.895
Austria,2021-06-14,0.559
Austria,2021-06-15,0.447
Austria,2021-06-16,0.447
Austria,2021-06-17,0.447
Austria,2021-06-18,0.336
Austria,2021-06-19,0.336
Austria,2021-06-20,0.783
Austria,2021-06-21,0.671
Austria,2021-06-22,0.671
Austria,2021-06-23,0.559
Austria,2021-06-24,0.112
Austria,2021-06-25,0.671
Austria,2021-06-26,0.336
Austria,2021-06-27,0.0
Austria,2021-06-28,0.336
Austria,2021-06-29,0.112
Austria,2021-06-30,0.224
Austria,2021-07-01,0.559
Austria,2021-07-02,0.336
Austria,2021-07-03,0.112
Austria,2021-07-04,0.671
Austria,2021-07-05,0.447
Austria,2021-07-06,0.224
Austria,2021-07-07,0.0
Austria,2021-07-08,0.336
Austria,2021-07-09,0.224
Austria,2021-07-10,0.224
Belgium,2020-07-20,0.429
Belgium,2020-07-21,0.0
Belgium,2020-07-22,0.257
Belgium,2020-07-23,0.343
Belgium,2020-07-24,0.429
Belgium,2020-07-25,0.343
Belgium,2020-07-26,0.0
Belgium,2020-07-27,0.086
Belgium,2020-07-28,0.944
Belgium,2020-07-29,0.257
Belgium,2020-07-30,0.343
Belgium,2020-07-31,0.086
Belgium,2020-08-01,0.343
Belgium,2020-08-02,0.0
Belgium,2020-08-03,0.429
Belgium,2020-08-04,0.172
Belgium,2020-08-05,0.601
Belgium,2020-08-06,0.172
Belgium,2020-08-07,0.429
Belgium,2020-08-08,0.343
Belgium,2020-08-09,0.172
Belgium,2020-08-10,0.601
Belgium,2020-08-11,0.515
Belgium,2020-08-12,1.287
Belgium,2020-08-13,1.373
Belgium,2020-08-14,0.686
Belgium,2020-08-15,0.944
Belgium,2020-08-16,0.343
Belgium,2020-08-17,0.429
Belgium,2020-08-18,1.287
Belgium,2020-08-19,0.858
Belgium,2020-08-20,0.601
Belgium,2020-08-21,0.772
Belgium,2020-08-22,0.257
Belgium,2020-08-23,0.343
Belgium,2020-08-24,0.343
Belgium,2020-08-25,0.0
Belgium,2020-08-27,0.429
Belgium,2020-08-28,0.172
Belgium,2020-08-29,0.429
Belgium,2020-08-30,0.257
Belgium,2020-08-31,0.086
Belgium,2020-09-01,0.172
Belgium,2020-09-02,0.086
Belgium,2020-09-03,0.086
Belgium,2020-09-04,0.172
Belgium,2020-09-05,0.429
Belgium,2020-09-06,0.086
Belgium,2020-09-07,0.172
Belgium,2020-09-08,0.257
Belgium,2020-09-09,0.429
Belgium,2020-09-10,0.0
Belgium,2020-09-11,0.172
Belgium,2020-09-12,0.343
Belgium,2020-09-13,0.172
Belgium,2020-09-14,0.172
Belgium,2020-09-15,0.257
Belgium,2020-09-16,0.429
Belgium,2020-09-17,0.086
Belgium,2020-09-18,0.086
Belgium,2020-09-19,0.601
Belgium,2020-09-20,0.343
Belgium,2020-09-21,0.172
Belgium,2020-09-22,0.429
Belgium,2020-09-23,0.343
Belgium,2020-09-24,0.515
Belgium,2020-09-25,0.343
Belgium,2020-09-26,0.429
Belgium,2020-09-27,0.515
Belgium,2020-09-28,0.601
Belgium,2020-09-29,1.201
Belgium,2020-09-30,1.287
Belgium,2020-10-01,0.601
Belgium,2020-10-02,1.201
Belgium,2020-10-03,0.601
Belgium,2020-10-04,1.716
Belgium,2020-10-05,1.201
Belgium,2020-10-06,1.201
Belgium,2020-10-07,1.373
Belgium,2020-10-08,1.544
Belgium,2020-10-09,2.145
Belgium,2020-10-10,2.059
Belgium,2020-10-11,1.373
Belgium,2020-10-12,1.716
Belgium,2020-10-13,2.831
Belgium,2020-10-14,2.917
Belgium,2020-10-15,4.204
Belgium,2020-10-16,2.745
Belgium,2020-10-17,2.831
Belgium,2020-10-18,1.802
Belgium,2020-10-19,2.574
Belgium,2020-10-20,3.946
Belgium,2020-10-21,4.29
Belgium,2020-10-22,4.204
Belgium,2020-10-23,6.006
Belgium,2020-10-24,6.778
Belgium,2020-10-25,6.263
Belgium,2020-10-26,7.636
Belgium,2020-10-27,11.925
Belgium,2020-10-28,11.325
Belgium,2020-10-29,11.839
Belgium,2020-10-30,12.354
Belgium,2020-10-31,14.842
Belgium,2020-11-01,9.609
Belgium,2020-11-02,10.381
Belgium,2020-11-03,22.993
Belgium,2020-11-04,17.588
Belgium,2020-11-05,16.215
Belgium,2020-11-06,16.129
Belgium,2020-11-07,17.073
Belgium,2020-11-08,12.697
Belgium,2020-11-09,13.813
Belgium,2020-11-10,29.599
Belgium,2020-11-11,16.901
Belgium,2020-11-12,11.411
Belgium,2020-11-13,18.446
Belgium,2020-11-14,16.901
Belgium,2020-11-15,10.124
Belgium,2020-11-16,16.73
Belgium,2020-11-17,19.132
Belgium,2020-11-18,15.958
Belgium,2020-11-19,14.671
Belgium,2020-11-20,13.384
Belgium,2020-11-21,14.585
Belgium,2020-11-22,8.236
Belgium,2020-11-23,11.754
Belgium,2020-11-24,15.7
Belgium,2020-11-25,11.925
Belgium,2020-11-26,12.183
Belgium,2020-11-27,10.295
Belgium,2020-11-28,10.467
Belgium,2020-11-29,7.378
Belgium,2020-11-30,8.408
Belgium,2020-12-01,12.097
Belgium,2020-12-02,10.724
Belgium,2020-12-03,10.467
Belgium,2020-12-04,9.351
Belgium,2020-12-05,9.609
Belgium,2020-12-06,5.662
Belgium,2020-12-07,5.662
Belgium,2020-12-08,10.381
Belgium,2020-12-09,8.236
Belgium,2020-12-10,7.636
Belgium,2020-12-11,0.0
Belgium,2020-12-12,8.579
Belgium,2020-12-13,13.641
Belgium,2020-12-14,8.837
Belgium,2020-12-15,10.638
Belgium,2020-12-16,8.579
Belgium,2020-12-17,7.979
Belgium,2020-12-18,7.207
Belgium,2020-12-19,7.721
Belgium,2020-12-20,6.949
Belgium,2020-12-21,6.091
Belgium,2020-12-22,10.638
Belgium,2020-12-23,10.124
Belgium,2020-12-24,8.494
Belgium,2020-12-25,4.375
Belgium,2020-12-26,5.92
Belgium,2020-12-27,3.603
Belgium,2020-12-28,2.917
Belgium,2020-12-29,10.896
Belgium,2020-12-30,6.863
Belgium,2020-12-31,7.464
Belgium,2021-01-01,4.547
Belgium,2021-01-02,5.405
Belgium,2021-01-03,4.89
Belgium,2021-01-04,4.204
Belgium,2021-01-05,6.606
Belgium,2021-01-06,4.804
Belgium,2021-01-07,4.547
Belgium,2021-01-08,4.804
Belgium,2021-01-09,3.946
Belgium,2021-01-10,3.432
Belgium,2021-01-11,3.775
Belgium,2021-01-12,6.177
Belgium,2021-01-13,4.804
Belgium,2021-01-14,3.775
Belgium,2021-01-15,4.976
Belgium,2021-01-16,3.775
Belgium,2021-01-17,3.346
Belgium,2021-01-18,3.174
Belgium,2021-01-19,7.035
Belgium,2021-01-20,1.544
Belgium,2021-01-21,4.118
Belgium,2021-01-22,4.719
Belgium,2021-01-23,4.375
Belgium,2021-01-24,4.547
Belgium,2021-01-25,3.003
Belgium,2021-01-26,5.577
Belgium,2021-01-27,4.633
Belgium,2021-01-28,4.204
Belgium,2021-01-29,3.089
Belgium,2021-01-30,4.118
Belgium,2021-01-31,2.231
Belgium,2021-02-01,2.745
Belgium,2021-02-02,4.204
Belgium,2021-02-03,3.689
Belgium,2021-02-04,3.775
Belgium,2021-02-05,3.003
Belgium,2021-02-06,4.89
Belgium,2021-02-07,3.174
Belgium,2021-02-08,2.917
Belgium,2021-02-09,4.204
Belgium,2021-02-10,3.432
Belgium,2021-02-11,3.346
Belgium,2021-02-12,4.118
Belgium,2021-02-13,3.003
Belgium,2021-02-14,2.402
Belgium,2021-02-15,3.432
Belgium,2021-02-16,4.118
Belgium,2021-02-17,3.689
Belgium,2021-02-18,2.402
Belgium,2021-02-19,3.26
Belgium,2021-02-20,2.402
Belgium,2021-02-21,1.373
Belgium,2021-02-22,1.716
Belgium,2021-02-23,2.831
Belgium,2021-02-24,2.745
Belgium,2021-02-25,1.544
Belgium,2021-02-26,2.402
Belgium,2021-02-27,1.544
Belgium,2021-02-28,2.145
Belgium,2021-03-01,2.488
Belgium,2021-03-02,3.003
Belgium,2021-03-03,2.402
Belgium,2021-03-04,2.316
Belgium,2021-03-05,1.63
Belgium,2021-03-06,2.145
Belgium,2021-03-07,1.802
Belgium,2021-03-08,2.66
Belgium,2021-03-09,3.003
Belgium,2021-03-10,1.716
Belgium,2021-03-11,1.973
Belgium,2021-03-12,2.316
Belgium,2021-03-13,2.059
Belgium,2021-03-14,1.716
Belgium,2021-03-15,8.923
Belgium,2021-03-16,2.316
Belgium,2021-03-17,2.402
Belgium,2021-03-18,2.059
Belgium,2021-03-19,2.231
Belgium,2021-03-20,0.0
Belgium,2021-03-21,4.89
Belgium,2021-03-22,1.802
Belgium,2021-03-23,3.003
Belgium,2021-03-24,1.973
Belgium,2021-03-25,2.574
Belgium,2021-03-26,3.089
Belgium,2021-03-27,1.544
Belgium,2021-03-28,2.316
Belgium,2021-03-29,2.059
Belgium,2021-03-30,3.861
Belgium,2021-03-31,4.29
Belgium,2021-04-01,2.488
Belgium,2021-04-02,3.26
Belgium,2021-04-03,4.032
Belgium,2021-04-04,3.346
Belgium,2021-04-05,2.831
Belgium,2021-04-06,3.861
Belgium,2021-04-07,4.633
Belgium,2021-04-08,4.032
Belgium,2021-04-09,3.603
Belgium,2021-04-10,3.26
Belgium,2021-04-11,3.861
Belgium,2021-04-12,2.574
Belgium,2021-04-13,5.405
Belgium,2021-04-14,3.174
Belgium,2021-04-15,2.831
Belgium,2021-04-16,3.861
Belgium,2021-04-17,3.174
Belgium,2021-04-18,2.488
Belgium,2021-04-19,3.003
Belgium,2021-04-20,4.461
Belgium,2021-04-21,2.831
Belgium,2021-04-22,3.603
Belgium,2021-04-23,3.861
Belgium,2021-04-24,3.089
Belgium,2021-04-25,2.917
Belgium,2021-04-26,3.518
Belgium,2021-04-27,3.346
Belgium,2021-04-28,3.089
Belgium,2021-04-29,3.861
Belgium,2021-04-30,3.861
Belgium,2021-05-01,2.402
Belgium,2021-05-02,2.831
Belgium,2021-05-03,2.66
Belgium,2021-05-04,3.861
Belgium,2021-05-05,3.346
Belgium,2021-05-06,3.26
Belgium,2021-05-07,3.346
Belgium,2021-05-08,2.402
Belgium,2021-05-09,3.432
Belgium,2021-05-10,2.745
Belgium,2021-05-11,2.231
Belgium,2021-05-12,1.802
Belgium,2021-05-13,1.287
Belgium,2021-05-14,1.63
Belgium,2021-05-15,1.887
Belgium,2021-05-16,1.973
Belgium,2021-05-17,1.201
Belgium,2021-05-18,2.231
Belgium,2021-05-19,1.63
Belgium,2021-05-20,2.231
Belgium,2021-05-21,1.287
Belgium,2021-05-22,1.201
Belgium,2021-05-23,1.63
Belgium,2021-05-24,0.944
Belgium,2021-05-25,1.716
Belgium,2021-05-26,1.373
Belgium,2021-05-27,1.115
Belgium,2021-05-28,0.686
Belgium,2021-05-29,0.944
Belgium,2021-05-30,1.63
Belgium,2021-05-31,1.287
Belgium,2021-06-01,1.115
Belgium,2021-06-02,1.201
Belgium,2021-06-03,1.115
Belgium,2021-06-04,1.63
Belgium,2021-06-05,0.429
Belgium,2021-06-06,1.201
Belgium,2021-06-07,0.686
Belgium,2021-06-08,0.858
Belgium,2021-06-09,0.858
Belgium,2021-06-10,0.601
Belgium,2021-06-11,0.601
Belgium,2021-06-12,0.515
Belgium,2021-06-13,0.601
Belgium,2021-06-14,0.429
Belgium,2021-06-15,0.515
Belgium,2021-06-16,0.944
Belgium,2021-06-17,0.601
Belgium,2021-06-18,0.0
Belgium,2021-06-19,1.287
Belgium,2021-06-20,0.343
Belgium,2021-06-21,0.429
Belgium,2021-06-22,0.257
Belgium,2021-06-23,0.429
Belgium,2021-06-24,0.257
Belgium,2021-06-25,0.686
Belgium,2021-06-26,0.0
Belgium,2021-06-27,0.0
Belgium,2021-06-28,0.686
Belgium,2021-06-29,0.172
Belgium,2021-06-30,0.257
Belgium,2021-07-01,0.601
Belgium,2021-07-02,0.429
Belgium,2021-07-03,0.0
Belgium,2021-07-04,0.0
Belgium,2021-07-05,0.429
Belgium,2021-07-06,0.343
Belgium,2021-07-07,0.172
Belgium,2021-07-08,0.0
Belgium,2021-07-09,0.172
Belgium,2021-07-10,0.0
Bulgaria,2020-07-20,1.18
Bulgaria,2020-07-21,0.737
Bulgaria,2020-07-22,1.18
Bulgaria,2020-07-23,1.18
Bulgaria,2020-07-24,1.18
Bulgaria,2020-07-25,0.147
Bulgaria,2020-07-26,0.295
Bulgaria,2020-07-27,1.032
Bulgaria,2020-07-28,1.18
Bulgaria,2020-07-29,1.917
Bulgaria,2020-07-30,0.885
Bulgaria,2020-07-31,1.327
Bulgaria,2020-08-01,0.295
Bulgaria,2020-08-02,0.442
Bulgaria,2020-08-03,2.359
Bulgaria,2020-08-04,1.622
Bulgaria,2020-08-05,1.327
Bulgaria,2020-08-06,1.622
Bulgaria,2020-08-07,1.032
Bulgaria,2020-08-08,0.442
Bulgaria,2020-08-09,0.295
Bulgaria,2020-08-10,1.769
Bulgaria,2020-08-11,1.769
Bulgaria,2020-08-12,1.622
Bulgaria,2020-08-13,0.0
Bulgaria,2020-08-14,1.475
Bulgaria,2020-08-15,0.442
Bulgaria,2020-08-16,0.442
Bulgaria,2020-08-17,2.064
Bulgaria,2020-08-18,1.032
Bulgaria,2020-08-19,1.18
Bulgaria,2020-08-20,0.737
Bulgaria,2020-08-21,1.032
Bulgaria,2020-08-22,0.0
Bulgaria,2020-08-23,0.885
Bulgaria,2020-08-24,2.654
Bulgaria,2020-08-25,1.327
Bulgaria,2020-08-26,2.064
Bulgaria,2020-08-27,1.18
Bulgaria,2020-08-28,1.327
Bulgaria,2020-08-29,0.295
Bulgaria,2020-08-30,1.18
Bulgaria,2020-08-31,2.359
Bulgaria,2020-09-01,1.917
Bulgaria,2020-09-02,0.885
Bulgaria,2020-09-03,1.475
Bulgaria,2020-09-04,1.032
Bulgaria,2020-09-05,0.885
Bulgaria,2020-09-06,0.737
Bulgaria,2020-09-07,0.147
Bulgaria,2020-09-08,2.212
Bulgaria,2020-09-09,1.475
Bulgaria,2020-09-10,0.59
Bulgaria,2020-09-11,1.032
Bulgaria,2020-09-12,0.59
Bulgaria,2020-09-13,0.442
Bulgaria,2020-09-14,1.327
Bulgaria,2020-09-15,1.032
Bulgaria,2020-09-16,0.442
Bulgaria,2020-09-17,1.475
Bulgaria,2020-09-18,0.59
Bulgaria,2020-09-19,0.295
Bulgaria,2020-09-20,0.885
Bulgaria,2020-09-21,0.59
Bulgaria,2020-09-22,0.295
Bulgaria,2020-09-23,1.769
Bulgaria,2020-09-24,0.885
Bulgaria,2020-09-25,0.59
Bulgaria,2020-09-26,0.0
Bulgaria,2020-09-27,1.032
Bulgaria,2020-09-28,1.622
Bulgaria,2020-09-29,0.885
Bulgaria,2020-09-30,1.769
Bulgaria,2020-10-01,0.0
Bulgaria,2020-10-02,1.917
Bulgaria,2020-10-03,0.442
Bulgaria,2020-10-04,0.442
Bulgaria,2020-10-05,1.475
Bulgaria,2020-10-06,1.18
Bulgaria,2020-10-07,1.622
Bulgaria,2020-10-08,1.032
Bulgaria,2020-10-09,1.032
Bulgaria,2020-10-10,0.59
Bulgaria,2020-10-11,0.147
Bulgaria,2020-10-12,3.391
Bulgaria,2020-10-13,1.18
Bulgaria,2020-10-14,0.885
Bulgaria,2020-10-15,2.212
Bulgaria,2020-10-16,2.064
Bulgaria,2020-10-17,1.475
Bulgaria,2020-10-18,2.654
Bulgaria,2020-10-19,3.244
Bulgaria,2020-10-20,1.622
Bulgaria,2020-10-21,4.276
Bulgaria,2020-10-22,2.359
Bulgaria,2020-10-23,1.917
Bulgaria,2020-10-24,1.032
Bulgaria,2020-10-25,1.475
Bulgaria,2020-10-26,6.193
Bulgaria,2020-10-27,3.686
Bulgaria,2020-10-28,5.308
Bulgaria,2020-10-29,4.129
Bulgaria,2020-10-30,4.276
Bulgaria,2020-10-31,3.686
Bulgaria,2020-11-01,2.802
Bulgaria,2020-11-02,7.52
Bulgaria,2020-11-03,9.289
Bulgaria,2020-11-04,7.962
Bulgaria,2020-11-05,7.667
Bulgaria,2020-11-06,8.552
Bulgaria,2020-11-07,8.257
Bulgaria,2020-11-08,4.866
Bulgaria,2020-11-09,15.63
Bulgaria,2020-11-10,11.796
Bulgaria,2020-11-11,6.93
Bulgaria,2020-11-12,10.616
Bulgaria,2020-11-13,12.533
Bulgaria,2020-11-14,5.308
Bulgaria,2020-11-15,5.751
Bulgaria,2020-11-16,22.412
Bulgaria,2020-11-17,19.316
Bulgaria,2020-11-18,17.252
Bulgaria,2020-11-19,17.547
Bulgaria,2020-11-20,19.021
Bulgaria,2020-11-21,6.193
Bulgaria,2020-11-22,8.847
Bulgaria,2020-11-23,27.868
Bulgaria,2020-11-24,23.15
Bulgaria,2020-11-25,20.79
Bulgaria,2020-11-26,23.887
Bulgaria,2020-11-27,22.265
Bulgaria,2020-11-28,10.174
Bulgaria,2020-11-29,9.584
Bulgaria,2020-11-30,32.586
Bulgaria,2020-12-01,22.56
Bulgaria,2020-12-02,23.445
Bulgaria,2020-12-03,23.002
Bulgaria,2020-12-04,21.675
Bulgaria,2020-12-05,11.649
Bulgaria,2020-12-06,10.027
Bulgaria,2020-12-07,31.407
Bulgaria,2020-12-08,21.528
Bulgaria,2020-12-09,18.726
Bulgaria,2020-12-10,17.989
Bulgaria,2020-12-11,23.15
Bulgaria,2020-12-12,9.437
Bulgaria,2020-12-13,9.142
Bulgaria,2020-12-14,22.118
Bulgaria,2020-12-15,24.624
Bulgaria,2020-12-16,28.163
Bulgaria,2020-12-17,21.085
Bulgaria,2020-12-18,23.15
Bulgaria,2020-12-19,8.11
Bulgaria,2020-12-20,8.552
Bulgaria,2020-12-21,23.002
Bulgaria,2020-12-22,16.809
Bulgaria,2020-12-23,14.598
Bulgaria,2020-12-24,6.635
Bulgaria,2020-12-25,7.373
Bulgaria,2020-12-26,7.373
Bulgaria,2020-12-27,6.045
Bulgaria,2020-12-28,12.828
Bulgaria,2020-12-29,22.707
Bulgaria,2020-12-30,16.22
